Story,Pier,Output Case,Case Type,Step Type,Location,P,V2,V3,T,M2,M3
Roof,A-NE,WS09,LinStatic,,Bottom,0.531210883010933,0.370921526419792,0.408297379582113,0.449204984243543,0.388147041170454,-0.264373319487132
Roof,A-NE,WS10,LinStatic,,Top,0.126020552073781,0.283804866298844,0.15453420233534,0.223334060703604,-0.528908077209306,-1.28452931100917
Roof,A-NE,WS10,LinStatic,,Bottom,0.126020552073853,0.283804866298355,0.154534202335238,0.22333406070395,-0.0653054702031097,-0.433114712113011
Roof,A-NE,WS11,LinStatic,,Top,-0.126020552073781,-0.283804866298844,-0.15453420233534,-0.223334060703604,0.528908077209306,1.28452931100917
Roof,A-NE,WS11,LinStatic,,Bottom,-0.126020552073853,-0.283804866298355,-0.154534202335238,-0.22333406070395,0.0653054702031097,0.433114712113011
Roof,A-NE,WS12,LinStatic,,Top,-0.531210883010921,-0.37092152642097,-0.40829737958265,-0.449204984243424,0.83674509757726,1.37713789874901
Roof,A-NE,WS12,LinStatic,,Bottom,-0.531210883010933,-0.370921526419792,-0.408297379582113,-0.449204984243543,-0.388147041170454,0.264373319487132
Roof,A-NE,WS13,LinStatic,,Top,-4.05687126160166,3.25648969697511,-0.476502894639622,0.900615481783295,-2.06889633528504,-11.6698884662552
Roof,A-NE,WS13,LinStatic,,Bottom,-4.05687126160243,3.25648969697577,-0.476502894636154,0.900615481784633,-3.49840501920085,-1.90041937532904
Roof,A-NE,WS14,LinStatic,,Top,-10.9263719660814,4.65271650521493,-4.27224926308498,-1.49552086466474,-2.4203720598967,-27.1897922921976
Roof,A-NE,WS14,LinStatic,,Bottom,-10.9263719660827,4.65271650521652,-4.27224926307412,-1.49552086465921,-15.2371198491431,-13.2316427765434
Roof,A-NE,WS15,LinStatic,,Top,10.9263719660814,-4.65271650521493,4.27224926308498,1.49552086466474,2.4203720598967,27.1897922921976
Roof,A-NE,WS15,LinStatic,,Bottom,10.9263719660827,-4.65271650521652,4.27224926307412,1.49552086465921,15.2371198491431,13.2316427765434
Roof,A-NE,WS16,LinStatic,,Top,4.05687126160166,-3.25648969697511,0.476502894639622,-0.900615481783295,2.06889633528504,11.6698884662552
Roof,A-NE,WS16,LinStatic,,Bottom,4.05687126160243,-3.25648969697577,0.476502894636154,-0.900615481784633,3.49840501920085,1.90041937532904
Roof,A-NE,WS17,LinStatic,,Top,-6.74692388305887,4.59617471669245,-1.61507595746785,0.529458765470354,-3.29994879900606,-20.6024265239241
Roof,A-NE,WS17,LinStatic,,Bottom,-6.74692388306015,4.59617471669368,-1.615075957462,0.529458765471309,-8.14517667140484,-6.81390237383977
Roof,A-NE,WS18,LinStatic,,Top,-9.44146944257666,5.08106911555709,-3.11501429319222,-0.441732727333456,-3.31611257505814,-26.3166966801524
Roof,A-NE,WS18,LinStatic,,Bottom,-9.4414694425766,5.08106911555892,-3.11501429318257,-0.441732727328899,-12.6611554546269,-11.0734893334777
Roof,A-NE,WS19,LinStatic,,Top,9.44146944257666,-5.08106911555709,3.11501429319222,0.441732727333456,3.31611257505814,26.3166966801524
Roof,A-NE,WS19,LinStatic,,Bottom,9.4414694425766,-5.08106911555892,3.11501429318257,0.441732727328899,12.6611554546269,11.0734893334777
Roof,A-NE,WS20,LinStatic,,Top,6.74692388305887,-4.59617471669245,1.61507595746785,-0.529458765470354,3.29994879900606,20.6024265239241
Roof,A-NE,WS20,LinStatic,,Bottom,6.74692388306015,-4.59617471669368,1.615075957462,-0.529458765471309,8.14517667140484,6.81390237383977
Roof,A-NE,WS21,LinStatic,,Top,10.1841409642231,-4.34122829178395,3.75101398075961,1.201701848123,1.77292448754962,23.3090127331285
Roof,A-NE,WS21,LinStatic,,Bottom,10.1841409642244,-4.3412282917867,3.75101398074969,1.20170184812071,13.0259664298212,10.2853278577707
Roof,A-NE,WS22,LinStatic,,Top,7.4895954047048,-3.8563338929188,2.25107564503575,0.230510355321704,1.75676071149796,17.5947425768971
Roof,A-NE,WS22,LinStatic,,Bottom,7.48959540470468,-3.85633389292122,2.25107564502868,0.230510355318469,8.50998764659961,6.02574089813507
Roof,A-NE,WS23,LinStatic,,Top,-7.4895954047048,3.8563338929188,-2.25107564503575,-0.230510355321704,-1.75676071149796,-17.5947425768971
Roof,A-NE,WS23,LinStatic,,Bottom,-7.48959540470468,3.85633389292122,-2.25107564502868,-0.230510355318469,-8.50998764659961,-6.02574089813507
Roof,A-NE,WS24,LinStatic,,Top,-10.1841409642231,4.34122829178395,-3.75101398075961,-1.201701848123,-1.77292448754962,-23.3090127331285
Roof,A-NE,WS24,LinStatic,,Bottom,-10.1841409642244,4.3412282917867,-3.75101398074969,-1.20170184812071,-13.0259664298212,-10.2853278577707
Roof,A-NE,W01,LinStatic,,Top,0.983676269363528,0.979974922427639,0.842397207949472,1.00661644912946,-2.04399100299973,-3.98388591493653
Roof,A-NE,W01,LinStatic,,Bottom,0.983676269364343,0.979974922424548,0.842397207949421,1.0066164491312,0.483200620850825,-1.04396114765704
Roof,A-NE,W02,LinStatic,,Top,-0.983676269363528,-0.979974922427639,-0.842397207949472,-1.00661644912946,2.04399100299973,3.98388591493653
Roof,A-NE,W02,LinStatic,,Bottom,-0.983676269364343,-0.979974922424548,-0.842397207949421,-1.0066164491312,-0.483200620850825,1.04396114765704
Roof,A-NE,W03,LinStatic,,Top,-21.713672156583,11.462008747141,-6.88186736777676,-0.862126311382427,-6.50589202118188,-56.315413196711
Roof,A-NE,W03,LinStatic,,Bottom,-21.7136721565845,11.4620087471442,-6.88186736775586,-0.862126311383435,-27.1514941244962,-21.9293869552828
Roof,A-NE,W04,LinStatic,,Top,21.713672156583,-11.462008747141,6.88186736777676,0.862126311382427,6.50589202118188,56.315413196711
Roof,A-NE,W04,LinStatic,,Bottom,21.7136721565845,-11.4620087471442,6.88186736775586,0.862126311383435,27.1514941244962,21.9293869552828
Roof,A-NE,W05,LinStatic,,Top,-15.5474969154109,9.33148775217552,-4.52960261987099,0.108367603310134,-6.41241226813564,-45.2244743337361
Roof,A-NE,W05,LinStatic,,Bottom,-15.5474969154128,9.33148775217787,-4.52960261985412,0.108367603313529,-20.0012201277322,-17.2300110771981
Roof,A-NE,W06,LinStatic,,Top,17.0230113194633,-7.86152536853425,5.79319843179555,1.40155707038802,3.34642576363908,39.2486454613361
Roof,A-NE,W06,LinStatic,,Bottom,17.0230113194634,-7.86152536854296,5.79319843177662,1.40155707038233,20.7260210590097,15.6640693557148
Roof,A-NE,W07,LinStatic,,Top,15.5474969154109,-9.33148775217552,4.52960261987099,-0.108367603310134,6.41241226813564,45.2244743337361
Roof,A-NE,W07,LinStatic,,Bottom,15.5474969154128,-9.33148775217787,4.52960261985412,-0.108367603313529,20.0012201277322,17.2300110771981
Roof,A-NE,W08,LinStatic,,Top,-17.0230113194633,7.86152536853425,-5.79319843179555,-1.40155707038802,-3.34642576363908,-39.2486454613361
Roof,A-NE,W08,LinStatic,,Bottom,-17.0230113194634,7.86152536854296,-5.79319843177662,-1.40155707038233,-20.7260210590097,-15.6640693557148
Roof,A-NE,W09,LinStatic,,Top,0.775386233077642,0.561440956055115,0.60186856032381,0.667626115979594,-1.25511015661669,-2.10805595532721
Roof,A-NE,W09,LinStatic,,Bottom,0.775386233077882,0.561440956053755,0.601868560323487,0.667626115980023,0.550495524354807,-0.423733087162944
Roof,A-NE,W10,LinStatic,,Top,0.208290036287255,0.418533966371604,0.240528647626007,0.338990333150298,-0.788880846382453,-1.87582995960918
Roof,A-NE,W10,LinStatic,,Bottom,0.208290036287367,0.418533966370805,0.240528647625799,0.338990333150437,-0.0672949035046534,-0.620228060494657
Roof,A-NE,W11,LinStatic,,Top,-0.208290036287255,-0.418533966371604,-0.240528647626007,-0.338990333150298,0.788880846382453,1.87582995960918
Roof,A-NE,W11,LinStatic,,Bottom,-0.208290036287367,-0.418533966370805,-0.240528647625799,-0.338990333150437,0.0672949035046534,0.620228060494657
Roof,A-NE,W12,LinStatic,,Top,-0.775386233077642,-0.561440956055115,-0.60186856032381,-0.667626115979594,1.25511015661669,2.10805595532721
Roof,A-NE,W12,LinStatic,,Bottom,-0.775386233077882,-0.561440956053755,-0.601868560323487,-0.667626115980023,-0.550495524354807,0.423733087162944
Roof,A-NE,W13,LinStatic,,Top,-6.49417061563978,4.91473651853833,-0.979210762789134,1.15774621974377,-3.0836539767311,-18.3739169448439
Roof,A-NE,W13,LinStatic,,Bottom,-6.49417061564043,4.9147365185397,-0.979210762783028,1.15774621974511,-6.02128626509111,-3.6297073892231
Roof,A-NE,W14,LinStatic,,Top,-15.2195015409456,6.54727222860221,-5.90265660499125,-2.01987253113168,-3.42223804445374,-37.94149625187
Roof,A-NE,W14,LinStatic,,Bottom,-15.2195015409452,6.54727222860584,-5.90265660497472,-2.01987253112316,-21.1302078594029,-18.299679566053
Roof,A-NE,W15,LinStatic,,Top,15.2195015409456,-6.54727222860221,5.90265660499125,2.01987253113168,3.42223804445374,37.94149625187
Roof,A-NE,W15,LinStatic,,Bottom,15.2195015409452,-6.54727222860584,5.90265660497472,2.01987253112316,21.1302078594029,18.299679566053
Roof,A-NE,W16,LinStatic,,Top,6.49417061563978,-4.91473651853833,0.979210762789134,-1.15774621974377,3.0836539767311,18.3739169448439
Roof,A-NE,W16,LinStatic,,Bottom,6.49417061564043,-4.9147365185397,0.979210762783028,-1.15774621974511,6.02128626509111,3.6297073892231
Roof,A-NE,W17,LinStatic,,Top,-9.99149017326613,6.7538415342904,-2.4335583184952,0.730995267467365,-4.85432380757736,-30.4881965648282
Roof,A-NE,W17,LinStatic,,Bottom,-9.99149017326734,6.75384153429391,-2.43355831848375,0.73099526747059,-12.1549987630523,-10.2266719619482
Roof,A-NE,W18,LinStatic,,Top,-13.4334051792906,7.3056000123188,-4.39104296211024,-0.567721411816154,-4.80704400974949,-37.6500114313393
Roof,A-NE,W18,LinStatic,,Bottom,-13.4334051792914,7.30560001232031,-4.39104296209471,-0.567721411812312,-17.9801728960662,-15.7332113943679
Roof,A-NE,W19,LinStatic,,Top,13.4334051792906,-7.3056000123188,4.39104296211024,0.567721411816154,4.80704400974949,37.6500114313393
Roof,A-NE,W19,LinStatic,,Bottom,13.4334051792914,-7.30560001232031,4.39104296209471,0.567721411812312,17.9801728960662,15.7332113943679
Roof,A-NE,W20,LinStatic,,Top,9.99149017326613,-6.7538415342904,2.4335583184952,-0.730995267467365,4.85432380757736,30.4881965648282
Roof,A-NE,W20,LinStatic,,Bottom,9.99149017326734,-6.75384153429391,2.43355831848375,-0.73099526747059,12.1549987630523,10.2266719619482
Roof,A-NE,W21,LinStatic,,Top,14.5449593636732,-6.19822834997802,5.34295180709327,1.70519799933349,2.49733417636172,33.148220347461
Roof,A-NE,W21,LinStatic,,Bottom,14.5449593636745,-6.19822834997932,5.34295180708108,1.70519799932829,18.5261895976264,14.5535352975182
Roof,A-NE,W22,LinStatic,,Top,11.1030443576502,-5.64646987195038,3.38546716347784,0.406481320049538,2.54461397418765,25.9864054809509
Roof,A-NE,W22,LinStatic,,Bottom,11.1030443576515,-5.64646987195378,3.38546716346805,0.406481320047229,12.7010154646134,9.04699586509472
Roof,A-NE,W23,LinStatic,,Top,-11.1030443576502,5.64646987195038,-3.38546716347784,-0.406481320049538,-2.54461397418765,-25.9864054809509
Roof,A-NE,W23,LinStatic,,Bottom,-11.1030443576515,5.64646987195378,-3.38546716346805,-0.406481320047229,-12.7010154646134,-9.04699586509472
Roof,A-NE,W24,LinStatic,,Top,-14.5449593636732,6.19822834997802,-5.34295180709327,-1.70519799933349,-2.49733417636172,-33.148220347461
Roof,A-NE,W24,LinStatic,,Bottom,-14.5449593636745,6.19822834997932,-5.34295180708108,-1.70519799932829,-18.5261895976264,-14.5535352975182
Roof,A-NW,SW,LinStatic,,Top,-304.766790864677,-65.8192712852976,-110.066035020967,-2.77354744945462,204.834012348735,108.986543172412
Roof,A-NW,SW,LinStatic,,Bottom,-494.214284435705,-65.8192712852934,-110.066035020962,-2.77354744944915,-125.36409271416,-88.471270683469
Roof,A-NW,S,LinStatic,,Top,-386.720835142613,-86.992772604853,-142.580459122847,-3.90358544071181,265.607892784953,144.626751603141
Roof,A-NW,S,LinStatic,,Bottom,-576.168328713642,-86.9927726048487,-142.580459122841,-3.90358544070495,-162.133484583584,-116.351566211406
Roof,A-NW,LL,LinStatic,,Top,-304.679681221507,-66.1818409196829,-111.245038448754,-3.39165154747258,206.241008518473,110.437220752783
Roof,A-NW,LL,LinStatic,,Bottom,-494.127174792536,-66.1818409196789,-111.245038448748,-3.39165154746624,-127.494106827781,-88.108302006258
Roof,A-NW,SDL,LinStatic,,Top,-359.336936795848,-80.292428665716,-132.819974840493,-4.10590827291119,246.809432501346,133.94385537258
Roof,A-NW,SDL,LinStatic,,Bottom,-548.784430366877,-80.2924286657109,-132.819974840485,-4.10590827290465,-151.650492020126,-106.933430624555
Roof,A-NW,EQSTX,LinStatic,,Top,-45.1497167355944,-49.3879210354999,41.9207469142341,58.0792680921109,-28.2030519382415,-30.1211043603659
Roof,A-NW,EQSTX,LinStatic,,Bottom,-45.149716735597,-49.3879210355208,41.9207469143546,58.079268092225,97.5591888046019,-178.284867466921
Roof,A-NW,EQSTY,LinStatic,,Top,-58.770957847089,19.9484523096399,21.9543749232088,9.49391799139438,13.2679812138552,-254.876116030541
Roof,A-NW,EQSTY,LinStatic,,Bottom,-58.7709578471078,19.9484523095838,21.9543749231261,9.49391799130382,79.1311059833747,-195.03075910168
Roof,A-NW,EQSTXPECC,LinStatic,,Top,-46.3555243058087,-48.8433093466088,42.2611614247017,58.0906411713867,-27.7345036311718,-35.6198049590047
Roof,A-NW,EQSTXPECC,LinStatic,,Bottom,-46.3555243058115,-48.8433093466156,42.2611614248139,58.0906411714783,99.0489806430887,-182.149732998883
Roof,A-NW,EQSTXNECC,LinStatic,,Top,-43.9439091653739,-49.9325327244041,41.580332403747,58.0678950128242,-28.6716002452774,-24.6224037617507
Roof,A-NW,EQSTXNECC,LinStatic,,Bottom,-43.9439091653763,-49.9325327244227,41.5803324038625,58.0678950129254,96.0693969660986,-174.420001934976
Roof,A-NW,EQSTYNECC,LinStatic,,Top,-67.584314996719,23.9290686538772,24.4424955270975,9.57704486177338,16.6926433853865,-295.0666185878
Roof,A-NW,EQSTYNECC,LinStatic,,Bottom,-67.5843149967387,23.9290686538207,24.4424955270034,9.57704486169783,90.0201299665621,-223.279412626181
Roof,A-NW,EQSTYPECC,LinStatic,,Top,-49.957600697462,15.9678359653758,19.4662543193162,9.41079112100464,9.84331904231926,-214.685613473297
Roof,A-NW,EQSTYPECC,LinStatic,,Bottom,-49.9576006974767,15.9678359653538,19.4662543192515,9.410791120941,68.2420820001949,-166.782105577178
Roof,A-NW,WX,LinStatic,,Top,-2.3797641132976,-2.52439872290197,2.2290558307089,3.03713264751071,-1.8057020034782,-1.16396420175007
Roof,A-NW,WX,LinStatic,,Bottom,-2.37976411329804,-2.52439872290268,2.2290558307143,3.03713264751511,4.88146548865481,-8.73716037045705
Roof,A-NW,WY,LinStatic,,Top,-16.4944139901052,6.18142473195952,5.85113270707154,2.19512123866628,4.93808156694474,-74.4543164324854
Roof,A-NW,WY,LinStatic,,Bottom,-16.494413990112,6.18142473194456,5.85113270704267,2.19512123865035,22.4914796881216,-55.910042236608
Roof,A-NW,WSX,LinStatic,,Top,-1.5899580769921,-1.68657847985369,1.4892683145482,2.02915141537184,-1.20645560626735,-0.777613758942582
Roof,A-NW,WSX,LinStatic,,Bottom,-1.58995807699189,-1.68657847985354,1.48926831455183,2.02915141537491,3.26134933738156,-5.83734919850369
Roof,A-NW,WSY,LinStatic,,Top,-11.3817304754,4.26542201397009,4.03747831047303,1.51469503024318,3.40749134918275,-51.3762131095134
Roof,A-NW,WSY,LinStatic,,Bottom,-11.3817304754035,4.26542201396287,4.03747831045455,1.51469503022356,15.5199262805756,-38.5799470676101
Roof,A-NW,WSYT,LinStatic,,Top,26.5725433662304,-14.6247129335283,-5.73023080997118,2.64519694033182,-14.2128083394062,128.15683839671
Roof,A-NW,WSYT,LinStatic,,Bottom,26.5725433662392,-14.6247129335129,-5.7302308099313,2.64519694037009,-31.4035007692689,84.282699596135
Roof,A-NW,WSXT,LinStatic,,Top,-0.728279129134028,-2.11504115977816,1.26730387097517,2.05448587304701,-1.60588522319807,3.29695368210974
Roof,A-NW,WSXT,LinStatic,,Bottom,-0.728279129133898,-2.11504115977776,1.2673038709806,2.05448587305252,2.19602638973441,-3.04816979722476
Roof,A-NW,WXT,LinStatic,,Top,-1.23085703978188,-3.09568315156233,1.93310275706148,3.07091194840516,-2.33827563781422,4.26880086577401
Roof,A-NW,WXT,LinStatic,,Bottom,-1.23085703978172,-3.09568315156236,1.93310275706894,3.07091194841174,3.46103263338048,-5.01824858891447
Roof,A-NW,WYT,LinStatic,,Top,34.1112852716977,-19.0054224717673,-7.17247955806624,3.70245730890737,-18.5556520164573,164.923090062857
Roof,A-NW,WYT,LinStatic,,Bottom,34.1112852717117,-19.0054224717445,-7.17247955801261,3.7024573089509,-40.0730906905964,107.906822647564
Roof,A-NW,EQRSX,LinRespSpec,Max,Top,128.336071331663,170.691706439983,191.055325810529,173.387854530123,928.363199035434,1036.79714658825
Roof,A-NW,EQRSX,LinRespSpec,Max,Bottom,128.336071331664,170.691706439997,191.055325810034,173.387854529975,522.479696149097,1141.43582495255
Roof,A-NW,EQRSXECC,LinRespSpec,Max,Top,130.791840326842,171.888029937742,191.703859714233,173.436345822049,929.447073698553,1048.29296943398
Roof,A-NW,EQRSXECC,LinRespSpec,Max,Bottom,130.791840326844,171.888029937755,191.703859713734,173.436345821903,525.509172523325,1149.342677305
Roof,A-NW,EQRSY,LinRespSpec,Max,Top,991.004898040655,432.157949373515,388.529851509494,165.13113161671,444.423628055892,2599.70789892949
Roof,A-NW,EQRSY,LinRespSpec,Max,Bottom,991.004898040779,432.157949373225,388.529851508974,165.131131616271,748.141517319764,1368.15002747499
Roof,A-NW,EQRSYECC,LinRespSpec,Max,Top,1004.83290454524,438.661013642683,392.309091101437,165.204384502554,450.138339810382,2663.5685053373
Roof,A-NW,EQRSYECC,LinRespSpec,Max,Bottom,1004.83290454536,438.661013642379,392.309091100896,165.204384502132,765.19394785006,1412.5014410753
Roof,A-NW,WS01,LinStatic,,Top,-1.5899580769921,-1.68657847985369,1.4892683145482,2.02915141537184,-1.20645560626735,-0.777613758942582
Roof,A-NW,WS01,LinStatic,,Bottom,-1.58995807699189,-1.68657847985354,1.48926831455183,2.02915141537491,3.26134933738156,-5.83734919850369
